GO-term	Name	Category	P-value	ProteinAccessions	ProteinNames
GO:0065009	regulation of molecular function	biological_process	0.040723894293441046	Q08117|P61586|P05026|P67870|Q7KZI7|P27105|P55085|P35555|P55789|P06280|Q08379|Q92769|P09601|P05556|P27448|P16435|P50897|P17612|P13861|P31323|P62820|P52306|P35241|O76024|O76061|Q13546|O14745|Q9UN86|Q99996|Q9H4P4|O00566|O95684|P37198|Q9NZL9|Q9BQ95|Q9H173|Q9BQQ3|Q9C0D3|Q9HAV7|Q96DA6|	AES|RHOA|ATP1B1|CSNK2B|MARK2|STOM|F2RL1|FBN1|GFER|GLA|GOLGA2|HDAC2|HMOX1|ITGB1|MARK3|POR|PPT1|PRKACA|PRKAR2A|PRKAR2B|RAB1A|RAP1GDS1|RDX|WFS1|STC2|RIPK1|SLC9A3R1|G3BP2|AKAP9|RNF41|MPHOSPH10|FGFR1OP|NUP62|MAT2B|ECSIT|SIL1|GORASP1|ZYG11B|GRPEL1|DNAJC19|
GO:0070011	peptidase activity, acting on L-amino acid peptides	molecular_function	0.5203063785965019	P14735|P52948|Q92820|O75439|Q10713|Q2T9J0|	IDE|NUP98|GGH|PMPCB|PMPCA|TYSND1|
GO:0070013	intracellular organelle lumen	cellular_component	0.9999863267416627	P11310|P49454|P12109|P19784|P67870|P00387|P26358|Q7KZI7|P13804|P35555|P55789|P06280|P13984|Q92769|P09601|P14735|Q08431|Q99519|Q99567|P52948|P09884|P50897|P49642|P49643|P17612|P48556|Q92900|P25440|P09132|P61011|Q04724|Q04726|O76024|P35658|Q13617|P78406|O00116|O76061|Q92820|O43818|O75439|Q14157|P62877|Q9UDR5|O00566|P61970|P61962|O43823|Q6UX04|Q9Y4L1|O95391|P61916|Q9BSJ2|Q13438|O14975|Q96B26|Q9BS26|Q92552|Q92615|Q9NU22|Q10713|Q13868|O60885|Q14181|Q9UH99|Q9Y3U8|Q8NEJ9|Q9Y5J6|P62072|Q9Y5J7|Q9Y5J9|Q9NY61|Q96DZ1|Q9UHD2|Q9UJZ1|Q9NQT5|Q9Y399|Q7Z5G4|Q8N4C6|Q9BQ95|Q9NW13|Q9NQT4|Q9H173|P82675|Q8NBJ5|Q8TAD8|Q9BSC4|Q8IWF2|Q9H7Z7|Q9BZQ6|Q9HAV7|Q96HW7|Q86VM9|Q96DA6|Q2T9J0|	ACADM|CENPF|COL6A1|CSNK2A2|CSNK2B|CYB5R3|DNMT1|MARK2|ETFA|FBN1|GFER|GLA|GTF2F2|HDAC2|HMOX1|IDE|MFGE8|NEU1|NUP88|NUP98|POLA1|PPT1|PRIM1|PRIM2|PRKACA|PSMD8|UPF1|BRD2|SRP19|SRP54|TLE1|TLE3|WFS1|NUP214|CUL2|RAE1|AGPS|STC2|GGH|RRP9|PMPCB|UBAP2L|RBX1|AASS|MPHOSPH10|NUTF2|DCAF7|AKAP8|CWC27|HYOU1|SLU7|NPC2|TUBGCP2|OS9|SLC27A2|EXOSC8|ERP44|MRPS27|LARP4B|MDN1|PMPCA|EXOSC2|BRD4|POLA2|SUN2|RPL36|NGDN|TIMM10B|TIMM10|TIMM9|TIMM8B|AATF|ERLEC1|TBK1|STOML2|EXOSC3|MRPS2|GOLGA7|NIN|ECSIT|RBM28|EXOSC5|SIL1|MRPS5|COLGALT1|SNIP1|NOL10|FOXRED2|PTGES2|EDEM3|GRPEL1|INTS4|ZC3H18|DNAJC19|TYSND1|
GO:0070035	purine NTP-dependent helicase activity	molecular_function	0.017663661769845344	Q9HCE1|Q92900|Q13283|	MOV10|UPF1|G3BP1|
GO:0070062	extracellular exosome	cellular_component	7.010014174430038E-4	P62330|P61586|P05026|P38606|Q15904|Q96CW1|P12109|P67870|P27105|P06280|P62873|P63218|P05556|P27448|P61006|Q08431|Q99519|O00469|P50897|P17612|P13861|P31323|P62820|P61019|P51148|P11233|P52306|P35241|Q13724|P51149|Q92820|O14745|P61970|Q9Y4L1|P61916|P61026|Q12907|O14975|Q9BV73|Q9BS26|P11940|Q9NZL9|Q7Z5G4|P61106|Q96SN8|Q8IWA5|Q4KMQ2|	ARF6|RHOA|ATP1B1|ATP6V1A|ATP6AP1|AP2M1|COL6A1|CSNK2B|STOM|GLA|GNB1|GNG5|ITGB1|MARK3|RAB8A|MFGE8|NEU1|PLOD2|PPT1|PRKACA|PRKAR2A|PRKAR2B|RAB1A|RAB2A|RAB5C|RALA|RAP1GDS1|RDX|MOGS|RAB7A|GGH|SLC9A3R1|NUTF2|HYOU1|NPC2|RAB10|LMAN2|SLC27A2|CEP250|ERP44|PABPC1|MAT2B|GOLGA7|RAB14|CDK5RAP2|SLC44A2|ANO6|
GO:0070085	glycosylation	biological_process	0.7143567795174552	Q08379|Q13724|Q9BQQ3|Q9BZQ6|	GOLGA2|MOGS|GORASP1|EDEM3|
GO:0070125	mitochondrial translational elongation	biological_process	3.678756898097148E-4	Q92552|Q9Y399|P82663|P82675|	MRPS27|MRPS2|MRPS25|MRPS5|
GO:0070126	mitochondrial translational termination	biological_process	3.678756898097148E-4	Q92552|Q9Y399|P82663|P82675|	MRPS27|MRPS2|MRPS25|MRPS5|
GO:0070161	anchoring junction	cellular_component	0.0043942985616016225	P62330|P61586|P05556|P13861|P11233|P35241|P35658|Q13283|Q9Y4L1|P61026|P11940|	ARF6|RHOA|ITGB1|PRKAR2A|RALA|RDX|NUP214|G3BP1|HYOU1|RAB10|PABPC1|
GO:0070201	regulation of establishment of protein localization	biological_process	0.05324533881805049	P19784|P27105|P55085|O95573|P61006|O95613|P17612|Q66GS9|P61970|Q13438|P37198|Q96DZ1|Q7Z3B4|Q9H270|Q8N183|	CSNK2A2|STOM|F2RL1|ACSL3|RAB8A|PCNT|PRKACA|CEP135|NUTF2|OS9|NUP62|ERLEC1|NUP54|VPS11|NDUFAF2|
GO:0070206	protein trimerization	biological_process	0.014547153757395249	P12109|P62873|P37198|Q7Z3B4|	COL6A1|GNB1|NUP62|NUP54|
GO:0070208	protein heterotrimerization	biological_process	0.014547153757395249	P12109|P62873|P37198|Q7Z3B4|	COL6A1|GNB1|NUP62|NUP54|
GO:0070372	regulation of ERK1 and ERK2 cascade	biological_process	0.42580108506480596	Q15904|P55085|O14745|	ATP6AP1|F2RL1|SLC9A3R1|
GO:0070382	exocytic vesicle	cellular_component	0.41300657794238405	P61006|P50897|O76024|P61026|	RAB8A|PPT1|WFS1|RAB10|
GO:0070469	respiratory chain	cellular_component	0.22849334767870647	Q9Y276|Q9Y6M9|O75439|Q9Y375|	BCS1L|NDUFB9|PMPCB|NDUFAF1|
GO:0070482	response to oxygen levels	biological_process	0.25493276120707287	P61586|P05026|P38606|Q15904|P62873|Q92769|P09601|O00469|Q13617|O76061|P62877|Q9Y4L1|	RHOA|ATP1B1|ATP6V1A|ATP6AP1|GNB1|HDAC2|HMOX1|PLOD2|CUL2|STC2|RBX1|HYOU1|
GO:0070491	repressing transcription factor binding	molecular_function	5.964734144435641E-4	Q08117|Q92769|Q04724|Q04726|	AES|HDAC2|TLE1|TLE3|
GO:0070507	regulation of microtubule cytoskeleton organization	biological_process	0.00403029691043114	P61586|Q7KZI7|P78406|Q99996|Q9BV73|P37198|Q8N4C6|Q96SN8|	RHOA|MARK2|RAE1|AKAP9|CEP250|NUP62|NIN|CDK5RAP2|
GO:0070555	response to interleukin-1	biological_process	0.902713763291213	Q08117|Q92900|P62877|	AES|UPF1|RBX1|
GO:0070585	protein localization to mitochondrion	biological_process	7.231812650523854E-7	O75439|Q10713|Q9Y5J6|P62072|Q9Y5J7|Q9Y5J9|Q9HAV7|Q96DA6|	PMPCB|PMPCA|TIMM10B|TIMM10|TIMM9|TIMM8B|GRPEL1|DNAJC19|
GO:0070588	calcium ion transmembrane transport	biological_process	0.9467394451314279	O75439|Q10713|Q9UJZ1|Q4KMQ2|	PMPCB|PMPCA|STOML2|ANO6|
GO:0070646	protein modification by small protein removal	biological_process	0.2049491548637462	P61586|P48556|Q13546|	RHOA|PSMD8|RIPK1|
GO:0070647	protein modification by small protein conjugation or removal	biological_process	3.379907930939655E-6	P61586|P48556|Q13617|Q13546|P62877|Q9H4P4|P61962|Q13438|O75592|Q9ULT8|Q9NXK8|Q86YT6|Q9C0D3|	RHOA|PSMD8|CUL2|RIPK1|RBX1|RNF41|DCAF7|OS9|MYCBP2|HECTD1|FBXL12|MIB1|ZYG11B|
GO:0070727	cellular macromolecule localization	biological_process	1.127759781852264E-5	O94973|P62330|P05026|Q96CW1|Q14789|P14735|P61006|Q99567|P52948|P62820|P61019|P51148|P35241|Q92900|P09132|P61011|O76094|P51149|P35658|P78406|O00116|O00203|O14745|O75439|P61970|O95391|P61026|Q13438|O14975|Q9BV73|Q9NP72|Q76N32|Q10713|Q8TEM1|Q96JC1|Q13868|P37198|Q9UH99|Q9Y3U8|Q9Y5J6|P62072|Q9Y5J7|Q9Y5J9|Q96DZ1|Q9NQT5|Q7Z5G4|P61106|Q7Z3B4|Q9H270|Q9H173|Q9HAV7|Q96DA6|Q2T9J0|	AP2A2|ARF6|ATP1B1|AP2M1|GOLGB1|IDE|RAB8A|NUP88|NUP98|RAB1A|RAB2A|RAB5C|RDX|UPF1|SRP19|SRP54|SRP72|RAB7A|NUP214|RAE1|AGPS|AP3B1|SLC9A3R1|PMPCB|NUTF2|SLU7|RAB10|OS9|SLC27A2|CEP250|RAB18|CEP68|PMPCA|NUP210|VPS39|EXOSC2|NUP62|SUN2|RPL36|TIMM10B|TIMM10|TIMM9|TIMM8B|ERLEC1|EXOSC3|GOLGA7|RAB14|NUP54|VPS11|SIL1|GRPEL1|DNAJC19|TYSND1|
GO:0070820	tertiary granule	cellular_component	0.20707525065951202	O94973|P61586|P27105|Q92820|Q7Z5G4|P61106|Q4KMQ2|	AP2A2|RHOA|STOM|GGH|GOLGA7|RAB14|ANO6|
GO:0070821	tertiary granule membrane	cellular_component	0.0027645561644255995	P27105|P61106|Q4KMQ2|	STOM|RAB14|ANO6|
GO:0070838	divalent metal ion transport	biological_process	0.9467394451314279	O75439|Q10713|Q9UJZ1|Q4KMQ2|	PMPCB|PMPCA|STOML2|ANO6|
GO:0070848	response to growth factor	biological_process	0.10582135767320919	P61586|P35555|P13984|Q92769|P35241|Q13546|P61106|	RHOA|FBN1|GTF2F2|HDAC2|RDX|RIPK1|RAB14|
GO:0070887	cellular response to chemical stimulus	biological_process	5.587561152503839E-4	P61586|P38606|Q15904|P12109|P67870|P26358|P35555|P62873|P13984|Q92769|P09601|P14735|P05556|P61006|P16435|P17612|P13861|P31323|P11233|P35241|Q92900|O76024|Q13617|P78406|O76061|Q13546|P62877|Q99996|O43823|Q9Y4L1|P61026|P37198|Q9UHD2|P61106|Q4KMQ2|	RHOA|ATP6V1A|ATP6AP1|COL6A1|CSNK2B|DNMT1|FBN1|GNB1|GTF2F2|HDAC2|HMOX1|IDE|ITGB1|RAB8A|POR|PRKACA|PRKAR2A|PRKAR2B|RALA|RDX|UPF1|WFS1|CUL2|RAE1|STC2|RIPK1|RBX1|AKAP9|AKAP8|HYOU1|RAB10|NUP62|TBK1|RAB14|ANO6|
GO:0070925	organelle assembly	biological_process	2.8493360052034873E-8	P61586|P49454|Q08379|P05556|P61006|O95613|P17612|P31323|P62820|P51149|Q66GS9|Q9UN86|Q99996|Q13283|Q96CW5|Q9BSJ2|Q7Z7A1|O95684|Q9BV73|Q9Y2I6|Q9NU22|P37198|Q9Y399|P61106|Q96SN8|	RHOA|CENPF|GOLGA2|ITGB1|RAB8A|PCNT|PRKACA|PRKAR2B|RAB1A|RAB7A|CEP135|G3BP2|AKAP9|G3BP1|TUBGCP3|TUBGCP2|CNTRL|FGFR1OP|CEP250|NINL|MDN1|NUP62|MRPS2|RAB14|CDK5RAP2|
GO:0070972	protein localization to endoplasmic reticulum	biological_process	0.07296134402566322	P09132|P61011|O76094|P61026|Q13438|Q9Y3U8|	SRP19|SRP54|SRP72|RAB10|OS9|RPL36|
GO:0071013	catalytic step 2 spliceosome	cellular_component	0.007191424628330708	Q6UX04|O95391|P11940|Q9H2H8|	CWC27|SLU7|PABPC1|PPIL3|
GO:0071025	RNA surveillance	biological_process	3.678756898097148E-4	Q96B26|Q13868|Q9NQT5|Q9NQT4|	EXOSC8|EXOSC2|EXOSC3|EXOSC5|
GO:0071027	nuclear RNA surveillance	biological_process	3.678756898097148E-4	Q96B26|Q13868|Q9NQT5|Q9NQT4|	EXOSC8|EXOSC2|EXOSC3|EXOSC5|
GO:0071028	nuclear mRNA surveillance	biological_process	3.678756898097148E-4	Q96B26|Q13868|Q9NQT5|Q9NQT4|	EXOSC8|EXOSC2|EXOSC3|EXOSC5|
GO:0071029	nuclear ncRNA surveillance	biological_process	0.0027645561644255995	Q96B26|Q13868|Q9NQT5|	EXOSC8|EXOSC2|EXOSC3|
GO:0071035	nuclear polyadenylation-dependent rRNA catabolic process	biological_process	0.0027645561644255995	Q96B26|Q13868|Q9NQT5|	EXOSC8|EXOSC2|EXOSC3|
GO:0071038	nuclear polyadenylation-dependent tRNA catabolic process	biological_process	0.0027645561644255995	Q96B26|Q13868|Q9NQT5|	EXOSC8|EXOSC2|EXOSC3|
GO:0071046	nuclear polyadenylation-dependent ncRNA catabolic process	biological_process	0.0027645561644255995	Q96B26|Q13868|Q9NQT5|	EXOSC8|EXOSC2|EXOSC3|
GO:0071051	polyadenylation-dependent snoRNA 3'-end processing	biological_process	0.0027645561644255995	Q13868|Q9NQT5|Q9NQT4|	EXOSC2|EXOSC3|EXOSC5|
GO:0071103	DNA conformation change	biological_process	0.510033481788937	P25440|Q13283|O43823|	BRD2|G3BP1|AKAP8|
GO:0071166	ribonucleoprotein complex localization	biological_process	8.593882150755825E-8	Q99567|P52948|Q92900|P35658|P78406|O95391|Q8TEM1|P37198|Q7Z3B4|	NUP88|NUP98|UPF1|NUP214|RAE1|SLU7|NUP210|NUP62|NUP54|
GO:0071216	cellular response to biotic stimulus	biological_process	0.3628630955957633	P61586|Q92900|O76024|O43823|	RHOA|UPF1|WFS1|AKAP8|
GO:0071219	cellular response to molecule of bacterial origin	biological_process	0.3448186521234654	P61586|Q92900|O43823|	RHOA|UPF1|AKAP8|
GO:0071222	cellular response to lipopolysaccharide	biological_process	0.3448186521234654	P61586|Q92900|O43823|	RHOA|UPF1|AKAP8|
GO:0071229	cellular response to acid chemical	biological_process	0.08695245604844618	P12109|P26358|P62873|Q92769|O43823|	COL6A1|DNMT1|GNB1|HDAC2|AKAP8|
GO:0071310	cellular response to organic substance	biological_process	0.0010927024077482912	P61586|P38606|Q15904|P12109|P67870|P26358|P35555|P62873|P13984|Q92769|P09601|P14735|P05556|P61006|P16435|P17612|P13861|P31323|P11233|P35241|Q92900|O76024|P78406|O76061|Q13546|P62877|Q99996|O43823|Q9Y4L1|P61026|P37198|Q9UHD2|P61106|	RHOA|ATP6V1A|ATP6AP1|COL6A1|CSNK2B|DNMT1|FBN1|GNB1|GTF2F2|HDAC2|HMOX1|IDE|ITGB1|RAB8A|POR|PRKACA|PRKAR2A|PRKAR2B|RALA|RDX|UPF1|WFS1|RAE1|STC2|RIPK1|RBX1|AKAP9|AKAP8|HYOU1|RAB10|NUP62|TBK1|RAB14|
GO:0071345	cellular response to cytokine stimulus	biological_process	0.04415649543021062	P61586|P67870|P09601|P05556|P17612|P11233|Q92900|Q13546|P62877|Q9UHD2|	RHOA|CSNK2B|HMOX1|ITGB1|PRKACA|RALA|UPF1|RIPK1|RBX1|TBK1|
GO:0071363	cellular response to growth factor stimulus	biological_process	0.10582135767320919	P61586|P35555|P13984|Q92769|P35241|Q13546|P61106|	RHOA|FBN1|GTF2F2|HDAC2|RDX|RIPK1|RAB14|
GO:0071375	cellular response to peptide hormone stimulus	biological_process	0.004047946925184156	P38606|Q15904|P35555|P14735|P61006|P16435|P17612|P13861|P31323|P61026|	ATP6V1A|ATP6AP1|FBN1|IDE|RAB8A|POR|PRKACA|PRKAR2A|PRKAR2B|RAB10|
GO:0071377	cellular response to glucagon stimulus	biological_process	0.0027645561644255995	P17612|P13861|P31323|	PRKACA|PRKAR2A|PRKAR2B|
GO:0071396	cellular response to lipid	biological_process	0.26476859443194456	P61586|P62873|Q92769|Q92900|O43823|	RHOA|GNB1|HDAC2|UPF1|AKAP8|
GO:0071407	cellular response to organic cyclic compound	biological_process	0.022676749192377856	P61586|P62873|Q92769|P17612|P78406|Q99996|	RHOA|GNB1|HDAC2|PRKACA|RAE1|AKAP9|
GO:0071417	cellular response to organonitrogen compound	biological_process	0.001492120600454663	P38606|Q15904|P12109|P26358|P35555|P62873|Q92769|P14735|P61006|P16435|P17612|P13861|P31323|Q99996|P61026|	ATP6V1A|ATP6AP1|COL6A1|DNMT1|FBN1|GNB1|HDAC2|IDE|RAB8A|POR|PRKACA|PRKAR2A|PRKAR2B|AKAP9|RAB10|
GO:0071426	ribonucleoprotein complex export from nucleus	biological_process	8.593882150755825E-8	Q99567|P52948|Q92900|P35658|P78406|O95391|Q8TEM1|P37198|Q7Z3B4|	NUP88|NUP98|UPF1|NUP214|RAE1|SLU7|NUP210|NUP62|NUP54|
GO:0071427	mRNA-containing ribonucleoprotein complex export from nucleus	biological_process	8.593882150755825E-8	Q99567|P52948|Q92900|P35658|P78406|O95391|Q8TEM1|P37198|Q7Z3B4|	NUP88|NUP98|UPF1|NUP214|RAE1|SLU7|NUP210|NUP62|NUP54|
GO:0071453	cellular response to oxygen levels	biological_process	0.6565944762471646	P38606|Q15904|P62873|P09601|Q13617|O76061|P62877|Q9Y4L1|	ATP6V1A|ATP6AP1|GNB1|HMOX1|CUL2|STC2|RBX1|HYOU1|
GO:0071456	cellular response to hypoxia	biological_process	0.18676038078280083	P62873|P09601|Q13617|O76061|P62877|Q9Y4L1|	GNB1|HMOX1|CUL2|STC2|RBX1|HYOU1|
GO:0071495	cellular response to endogenous stimulus	biological_process	8.911323902158106E-5	P61586|P38606|Q15904|P12109|P67870|P26358|P35555|P62873|P13984|Q92769|P14735|P61006|P16435|P17612|P13861|P31323|P35241|Q99996|O43823|P61026|P37198|P61106|	RHOA|ATP6V1A|ATP6AP1|COL6A1|CSNK2B|DNMT1|FBN1|GNB1|GTF2F2|HDAC2|IDE|RAB8A|POR|PRKACA|PRKAR2A|PRKAR2B|RDX|AKAP9|AKAP8|RAB10|NUP62|RAB14|
GO:0071496	cellular response to external stimulus	biological_process	0.9969454916740108	Q08117|P09601|Q9H773|	AES|HMOX1|DCTPP1|
GO:0071559	response to transforming growth factor beta	biological_process	0.2049491548637462	P61586|P35555|Q92769|	RHOA|FBN1|HDAC2|
GO:0071560	cellular response to transforming growth factor beta stimulus	biological_process	0.2049491548637462	P61586|P35555|Q92769|	RHOA|FBN1|HDAC2|
GO:0071702	organic substance transport	biological_process	0.0018637096816047857	O94973|P62330|P05026|P38606|Q15904|P49454|Q96CW1|P55085|O95573|P14735|P61006|Q99567|P52948|P50897|P62820|P61019|P51148|Q92900|P09132|P61011|O76094|P51149|P35658|P78406|O00116|O00203|O14745|O75439|Q9UN86|P61970|O43823|O95391|P61916|P61026|Q13438|Q12907|O14975|Q9NP72|Q10713|Q8TEM1|Q96JC1|P37198|Q9Y3U8|Q9Y5J6|P62072|Q9Y5J7|Q9Y5J9|Q96DZ1|Q7Z5G4|P61106|Q7Z3B4|Q9H270|Q8IWA5|Q9H173|Q9BQQ3|Q9HAV7|Q96DA6|Q4KMQ2|Q2T9J0|	AP2A2|ARF6|ATP1B1|ATP6V1A|ATP6AP1|CENPF|AP2M1|F2RL1|ACSL3|IDE|RAB8A|NUP88|NUP98|PPT1|RAB1A|RAB2A|RAB5C|UPF1|SRP19|SRP54|SRP72|RAB7A|NUP214|RAE1|AGPS|AP3B1|SLC9A3R1|PMPCB|G3BP2|NUTF2|AKAP8|SLU7|NPC2|RAB10|OS9|LMAN2|SLC27A2|RAB18|PMPCA|NUP210|VPS39|NUP62|RPL36|TIMM10B|TIMM10|TIMM9|TIMM8B|ERLEC1|GOLGA7|RAB14|NUP54|VPS11|SLC44A2|SIL1|GORASP1|GRPEL1|DNAJC19|ANO6|TYSND1|
GO:0071704	organic substance metabolic process	biological_process	0.9599736316679002	P11310|O94973|P61586|P05026|P38606|P49454|Q96CW1|P19784|P67870|P00387|P26358|Q7KZI7|P13804|O95573|P35555|P06280|Q08379|P13984|Q92769|P09601|P14735|P05556|Q9P0L2|P27448|P61006|Q08431|Q9HCE1|Q9Y6M9|Q99519|Q99567|P52948|O00469|P09884|P16435|P50897|P49642|P49643|P17612|P31323|P48556|P62820|P61019|Q92900|Q15056|O76024|O75534|Q13724|P51149|P35658|Q13617|P78406|O00116|O76061|Q13546|Q13310|Q92820|O43818|O75439|P62877|Q99996|Q13283|Q9UDR5|Q9H4P4|O00566|P61962|Q6UX04|O95391|P61916|Q13438|O14975|Q7Z7A1|O14578|O95684|Q96B26|Q9BS26|O75592|Q92552|Q9NU22|Q10713|Q8TEM1|Q13868|O60885|P37198|Q14181|Q9ULT8|Q9Y3U8|Q8NEJ9|P11940|Q96DZ1|Q9NZL9|Q9H845|Q9UHD2|Q9UJZ1|Q9NQT5|Q9Y375|Q9Y399|Q7Z5G4|P61106|Q7Z3B4|Q9H2H8|Q9NXK8|Q9NW13|Q9NQT4|Q8IWA5|Q86YT6|P82663|Q9BQQ3|Q5VT66|P82675|Q9H773|Q9C0D3|Q8TAD8|Q9BSC4|Q8IWF2|Q9H7Z7|Q9BZQ6|Q8TD19|Q96HW7|Q2T9J0|	ACADM|AP2A2|RHOA|ATP1B1|ATP6V1A|CENPF|AP2M1|CSNK2A2|CSNK2B|CYB5R3|DNMT1|MARK2|ETFA|ACSL3|FBN1|GLA|GOLGA2|GTF2F2|HDAC2|HMOX1|IDE|ITGB1|MARK1|MARK3|RAB8A|MFGE8|MOV10|NDUFB9|NEU1|NUP88|NUP98|PLOD2|POLA1|POR|PPT1|PRIM1|PRIM2|PRKACA|PRKAR2B|PSMD8|RAB1A|RAB2A|UPF1|EIF4H|WFS1|CSDE1|MOGS|RAB7A|NUP214|CUL2|RAE1|AGPS|STC2|RIPK1|PABPC4|GGH|RRP9|PMPCB|RBX1|AKAP9|G3BP1|AASS|RNF41|MPHOSPH10|DCAF7|CWC27|SLU7|NPC2|OS9|SLC27A2|CNTRL|CIT|FGFR1OP|EXOSC8|ERP44|MYCBP2|MRPS27|MDN1|PMPCA|NUP210|EXOSC2|BRD4|NUP62|POLA2|HECTD1|RPL36|NGDN|PABPC1|ERLEC1|MAT2B|ACAD9|TBK1|STOML2|EXOSC3|NDUFAF1|MRPS2|GOLGA7|RAB14|NUP54|PPIL3|FBXL12|RBM28|EXOSC5|SLC44A2|MIB1|MRPS25|GORASP1|MARC1|MRPS5|DCTPP1|ZYG11B|SNIP1|NOL10|FOXRED2|PTGES2|EDEM3|NEK9|INTS4|TYSND1|
GO:0071705	nitrogen compound transport	biological_process	2.3957083955581778E-4	O94973|P62330|P05026|P38606|Q15904|P49454|Q96CW1|P55085|P14735|P61006|Q99567|P52948|P50897|P62820|P61019|P51148|Q92900|P09132|P61011|O76094|P51149|P35658|P78406|O00116|O00203|O14745|O75439|Q9UN86|P61970|O43823|O95391|P61026|Q13438|Q12907|O14975|Q9NP72|Q10713|Q8TEM1|Q96JC1|P37198|Q9Y3U8|Q9Y5J6|P62072|Q9Y5J7|Q9Y5J9|Q96DZ1|Q7Z5G4|P61106|Q7Z3B4|Q9H270|Q8IWA5|Q9H173|Q9BQQ3|Q9HAV7|Q96DA6|Q2T9J0|	AP2A2|ARF6|ATP1B1|ATP6V1A|ATP6AP1|CENPF|AP2M1|F2RL1|IDE|RAB8A|NUP88|NUP98|PPT1|RAB1A|RAB2A|RAB5C|UPF1|SRP19|SRP54|SRP72|RAB7A|NUP214|RAE1|AGPS|AP3B1|SLC9A3R1|PMPCB|G3BP2|NUTF2|AKAP8|SLU7|RAB10|OS9|LMAN2|SLC27A2|RAB18|PMPCA|NUP210|VPS39|NUP62|RPL36|TIMM10B|TIMM10|TIMM9|TIMM8B|ERLEC1|GOLGA7|RAB14|NUP54|VPS11|SLC44A2|SIL1|GORASP1|GRPEL1|DNAJC19|TYSND1|
GO:0071782	endoplasmic reticulum tubular network	cellular_component	0.0346336184683428	Q00765|Q9H4P4|P61026|Q9NP72|Q9NQC3|	REEP5|RNF41|RAB10|RAB18|RTN4|
GO:0071786	endoplasmic reticulum tubular network organization	biological_process	0.04692563119074478	P61026|Q9NP72|Q9NQC3|	RAB10|RAB18|RTN4|
GO:0071806	protein transmembrane transport	biological_process	0.003395481105087825	P09132|P61011|O76094|P62072|Q9Y5J7|Q9HAV7|Q96DA6|	SRP19|SRP54|SRP72|TIMM10|TIMM9|GRPEL1|DNAJC19|
GO:0071824	protein-DNA complex subunit organization	biological_process	0.42580108506480596	P49454|P25440|P62877|	CENPF|BRD2|RBX1|
GO:0071826	ribonucleoprotein complex subunit organization	biological_process	0.0029447799058412516	Q15056|Q9UN86|Q13283|O95391|Q9NU22|Q9Y399|	EIF4H|G3BP2|G3BP1|SLU7|MDN1|MRPS2|
